id,title,genres,year,keywords,cast,director,vote_average,release_date,popularity
20129,Johnny Gaddaar,"Crime, Drama, Thriller",2007,"deception, woman between two men","Neil Nitin Mukesh, Dharmendra, Zakir Hussain",Sriram Raghavan,6.9,2007-09-28,1.3551
121125,Kaalia,"Action, Crime",1981,,"Amitabh Bachchan, Asha Parekh, Amjad Khan",Tinnu Anand,6.2,1981-12-25,0.991
20496,Mangal Pandey - The Rising,"Drama, History",2005,"rebellion, india, 19th century","Aamir Khan, Rani Mukerji, Toby Stephens",Ketan Mehta,6.1,2005-08-12,0.9907
1014386,Jogi,"Crime, Drama",2022,,"Diljit Dosanjh, Kumud Mishra, Mohammed Zeeshan Ayyub",Ali Abbas Zafar,6.8,2022-09-16,0.9906
523277,Manmarziyaan,"Romance, Drama",2018,"love triangle, free spirited","Taapsee Pannu, Abhishek Bachchan, Vicky Kaushal",Anurag Kashyap,6.8,2018-09-14,1.3121
396643,A Flying Jatt,"Fantasy, Action, Adventure",2016,superhero,"Tiger Shroff, Jacqueline Fernandez, Nathan Jones",Remo D'Souza,3.1,2016-08-25,1.26
87149,An Evening in Paris,"Comedy, Drama, Music, Romance",1967,,"Shammi Kapoor, Sharmila Tagore, K.N. Singh",Shakti Samanta,5.5,1967-01-01,0.9892
301687,Tango Charlie,"Action, Adventure, Drama",2005,,"Ajay Devgn, Bobby Deol, Chitram Basha",Mani Shankar,6.3,2005-03-25,1.1302
647580,Jai Hind,"Action, Romance",1999,,"Rishi Kapoor, Kunal Goswami, Shilpa Shirodkar",Manoj Kumar,7.8,1999-04-23,0.955
463315,Chain Kulii Ki Main Kulii,"Comedy, Drama, Family, Fantasy",2007,"orphanage, cricket, coach, orphan, magical object, teenage boy, indian cricket team, cricket bat","Zain Khan, Rahul Bose, Bobby Bedii",Karanjeet Saluja,5.6,2007-06-22,1.4392
117135,Darwaaza Bandh Rakho,"Comedy, Crime",2006,kidnapping,"Aftab Shivdasani, Manisha Koirala, Chunky Pandey",J. D. Chakravarthi,5.5,2006-08-04,0.9879
271200,Heropanti,"Romance, Action",2014,,"Tiger Shroff, Kriti Sanon, Prakash Raj",Sabbir Khan,5.735,2014-05-23,0.9877
1169534,Bastar: The Naxal Story,"Action, Crime, Drama, War",2024,,"Adah Sharma, Indira Tiwari, Vijay Krishna",Sudipto Sen,4.7,2024-03-15,0.9875
157293,ABCD,Drama,2013,"underdog, dancing, dance, competition, musical","Prabhu Deva, Ganesh Acharya, Kay Kay Menon",Remo D'Souza,5.875,2013-02-07,1.2725
29888,Dulha Mil Gaya,"Comedy, Drama, Romance",2010,"arranged marriage, womanizer, inheritance","Sushmita Sen, Fardeen Khan, Shah Rukh Khan",Mudassar Aziz,5.5,2010-01-08,0.9864
267504,Aakhree Raasta,"Crime, Action, Drama",1986,,"Amitabh Bachchan, Jaya Prada, Sridevi",K. Bhagyaraj,6.7,1986-06-02,0.9859
165065,Kuch Khatti Kuch Meethi,"Family, Drama",2001,,"Kajol, Rati Agnihotri, Rishi Kapoor",Rahul Rawail,6.0,2001-01-19,0.9858
563987,Pihu,"Thriller, Drama",2018,"baby, toddler","Pihu Myra Vishwakarma, Prerna Sharma",Vinod Kapri,7.6,2018-11-16,2.0759
92193,Shiva,"Drama, Action, Thriller",2006,"police corruption, whistleblower","Mohit Ahlawat , Vinod Jaywant, Priyanka Kothari",Ram Gopal Varma,3.2,2006-09-15,1.2134
794008,Koi Jaane Na,"Thriller, Mystery",2021,,"Kunal Kapoor, Amyra Dastur, Karim Hajee",Amin Hajee,6.7,2021-04-02,0.9836
74084,Dil Jo Bhi Kahey...,Romance,2006,,"Amitabh Bachchan, Revathi, Karan Sharma",Romesh Sharma,5.3,2006-12-07,1.3792
441139,Hindustan Ki Kasam,"Drama, Action",1999,musical,"Amitabh Bachchan, Ajay Devgn, Sushmita Sen",Veeru Devgan,5.7,1999-07-23,0.9813
443624,Journey Bombay to Goa,"Adventure, Comedy, Drama",2007,"bus, mumbai (bombay), india, goa, remake","Sunil Pal, Raju Srivastava, Vijay Raaz",Raj Pendurkar,5.3,2007-06-06,0.9805
143844,Dostana,Drama,1980,,"Amitabh Bachchan, Shatrughan Sinha, Zeenat Aman",Raj Khosla,6.1,1980-10-17,1.1825
582108,Pal Pal Dil Ke Paas,Romance,2019,,"Karan Deol, Sahher Bambba, Simone Singh",Sunny Deol,4.9,2019-09-20,1.3024
45003,Raju Ban Gaya Gentleman,"Drama, Comedy, Romance",1992,,"Shah Rukh Khan, Juhi Chawla Mehta, Amrita Singh",Aziz Mirza,7.1,1992-11-13,0.9782
83832,Sargam,,1979,,"Rishi Kapoor, Jaya Prada, Shakti Kapoor",K. Viswanath,4.6,1979-01-08,0.9781
784167,The Power,"Drama, Action",2021,,"Vidyut Jammwal, Shruti Haasan, Mahesh Manjrekar",Mahesh Manjrekar,6.5,2021-01-14,1.1129
302424,Achanak,Thriller,1998,,"Govinda, Manisha Koirala, Farha Naaz",Naresh Malhotra,6.5,1998-06-12,0.9769
19669,Kidnap,"Action, Crime, Thriller",2008,,"Imran Khan, Sanjay Dutt, Minissha Lamba",Sanjay Gadhvi,4.4,2008-10-02,0.9742
951015,Do Aur Do Pyaar,"Romance, Comedy, Drama",2024,"remake, love affair, based on movie, failed marriage","Vidya Balan, Pratik Gandhi, Ileana D'Cruz",Shirsha Guha Thakurta,0.0,2024-04-19,0.9739
1337748,Aakhri Daao,Crime,1975,,"Jeetendra, Saira Banu, Mohan Choti",A. Salaam,0.0,1975-07-21,0.6336
165402,Main Prem Ki Diwani Hoon,"Romance, Drama",2003,,"Hrithik Roshan, Kareena Kapoor Khan, Abhishek Bachchan",Sooraj Barjatya,5.2,2003-06-26,0.9697
138369,Dhanwaan,"Comedy, Drama, Romance",1993,"love triangle, love, wealthy","Ajay Devgn, Manisha Koirala, Karisma Kapoor",K. Viswanath,1.5,1993-12-10,0.9692
41968,The Deceivers,Adventure,1988,"muslim, tiger, secret society, hindu, arrest, colonel, revenge, murder, wedding, india, 19th century","Pierce Brosnan, Shashi Kapoor, Saeed Jaffrey",Nicholas Meyer,5.375,1988-09-02,0.9692
977891,Dono,"Drama, Romance",2023,,"Rajveer Deol, Paloma Thakeria, Kanikka Kapur",Avnish S Barjatya,5.5,2023-10-05,0.9683
323030,Khamoshiyan,"Drama, Horror",2015,"love triangle, supernatural, erotic horror","Sapna Pabbi, Ali Fazal, Gurmeet Choudhary",Karan Darra,4.6,2015-01-30,1.471
220714,Grand Masti,"Comedy, Romance",2013,,"Ritesh Deshmukh, Vivek Oberoi, Aftab Shivdasani",Indra Kumar,4.7,2013-09-13,0.9679
63683,Luv Ka The End,"Comedy, Drama",2011,"friendship, coming of age, love, revenge, relationship","Shraddha Kapoor, Taha Shah Badussha, Errol Marks",Bumpy,4.9,2011-05-06,0.9678
559131,Zorro,"Action, Adventure, Comedy, Drama, Thriller",1975,"princess, rescue, friendship, fencing, queen, imprisonment, prince, palace, femme fatale, flashback, sword fight, revenge, murder, vigilante, atrocity, torture, orphan, king, masked man, captive, dungeon, teacher student relationship, treachery, swashbuckler, masked vigilante, death of teacher, illegitimate son, action hero, zorro, stabbed in the back, bar","Navin Nischol, Rekha, Danny Denzongpa",Shibu Mitra,7.5,1975-10-31,0.9662
488445,Dark Wind,Drama,2017,"suicide, old man, debt collector, blind, desert, blind farmer","Sanjay Mishra, Ranvir Shorey, Bhupesh Singh",Nila Madhab Panda,7.8,2017-11-24,1.3676
168245,Kai Po Che!,Drama,2013,"cricket, friends, buddy","Sushant Singh Rajput, Rajkummar Rao, Amit Sadh",Abhishek Kapoor,7.0,2013-02-13,1.6061
20917,Sunday,"Comedy, Thriller",2008,,"Ajay Devgn, Arshad Warsi, Ayesha Takia",Rohit Shetty,4.9,2008-01-25,0.9637
589291,PM Narendra Modi,"Drama, History",2019,"politics, prime minister, politician, biography, india","Vivek Oberoi, Barkha Bisht, Zarina Wahab",Omung Kumar,4.3,2019-05-24,0.9628
594673,The Tashkent Files,"Drama, Mystery, Thriller, History",2019,"based on true story, death, government conspiracy","Naseeruddin Shah, Mithun Chakraborty, Shweta Basu Prasad",Vivek Agnihotri,7.438,2019-04-12,0.9624
171004,Market Place,"Comedy, Drama, Romance",1983,"small town, prostitute, brothel, mute","Shabana Azmi, Smita Patil, Naseeruddin Shah",Shyam Benegal,7.1,1983-02-25,0.962
21555,Socha Na Tha,"Drama, Comedy, Romance",2005,"friendship, romance","Abhay Deol, Ayesha Takia, Suresh Oberoi",Imtiaz Ali,5.8,2005-03-04,1.1379
945337,Sukhee,"Comedy, Drama",2023,high school reunion,"Shilpa Shetty Kundra, Chaitannya Choudhry, Maahi Jain",Sonal Joshi,5.0,2023-09-22,1.2765
1187054,Sajini Shinde Ka Viral Video,"Drama, Mystery, Thriller",2023,"investigation, social media","Nimrat Kaur, Radhikka Madan, Subodh Bhave",Mikhil Musale,6.6,2023-10-27,1.179
543692,Namaste England,"Comedy, Romance",2018,,"Parineeti Chopra, Arjun Kapoor, Aditya Seal",Vipul Amrutlal Shah,5.2,2018-10-19,1.2955
103048,China Gate,"Action, Adventure, Western",1998,,"Om Puri, Naseeruddin Shah, Danny Denzongpa",Rajkumar Santoshi,6.8,1998-11-27,0.9594
456756,Bank Chor,"Comedy, Crime, Thriller",2017,,"Vivek Oberoi, Ritesh Deshmukh, Rhea Chakraborty",Bumpy,5.0,2017-06-16,1.385
161218,Yeh Hai Jalwa,"Romance, Drama, Comedy",2002,,"Salman Khan, Ameesha Patel, Rishi Kapoor",David Dhawan,5.4,2002-07-25,0.9576
1221876,Narakasura,,2023,,"Rakshith Atluri, Nassar, Aparna Janardanan",Sebastian Noah Acosta Jr.,0.0,2023-11-03,0.9563
159487,Shakti,,1982,,"Dilip Kumar, Amitabh Bachchan, Rakhee Gulzar",Ramesh Sippy,7.4,1982-09-22,0.9563
915996,Prithvi,"Action, Mystery, Thriller",1997,,"Suniel Shetty, Shilpa Shetty Kundra, Faraaz Khan",Nitin Manmohan,6.2,1997-08-29,1.1686
640402,Ghost,"Horror, Thriller",2019,,"Sanaya Irani, Shivam Bhaargava, Ameet Chana",Vikram Bhatt,4.9,2019-10-18,0.955
862701,Ankahi Kahaniya,"Drama, Romance",2021,,"Kunal Kapoor, Zoya Hussain, Abhishek Banerjee",Saket Chaudhary,6.5,2021-09-17,0.9548
21557,A Thousand Desires Like These,Drama,2003,revolution,"Kay Kay Menon, Chitrangda Singh, Shiney Ahuja",Sudhir Mishra,7.2,2003-12-22,0.9524
78819,The Role,"Drama, Music",1977,,"Smita Patil, Anant Nag, Naseeruddin Shah",Shyam Benegal,6.4,1977-11-11,0.9517
270916,Gardish,Drama,1993,"parent child relationship, remake","Shammi Kapoor, Jackie Shroff, Aishwarya Bhaskar",Priyadarshan,8.4,1993-05-21,0.9506
1033878,Tara vs Bilal,"Romance, Comedy, Drama",2022,,"Harshvardhan Rane, Sonia Rathee, Mona Ambegaonkar",Samar Iqbal,4.6,2022-10-28,0.9503
1196940,Ruslaan,Action,2024,,"Aayush Sharma, Sushrii Shreya Mishraa, Jagapati Babu",Karan Lalit Butani,5.0,2024-04-26,0.9497
399068,Phobia,"Drama, Mystery, Thriller, Horror",2016,psychological thriller,"Radhika Apte, Satyadeep Misra, Ankur Vikal",Pavan Kirpalani,6.9,2016-05-27,0.9496
241882,Ankhon Dekhi,"Comedy, Drama",2014,"family relationships, perception, eccentricity","Sanjay Mishra, Seema Pahwa, Rajat Kapoor",Rajat Kapoor,6.9,2014-03-21,1.2568
287767,Mardaani,"Action, Crime, Drama, Thriller",2014,"rape, kidnapping, brothel, pimp, investigation, villain, fistfight, rape victim, beaten to death, teenage girl, female protagonist, cruelty, brutality, teenage prostitute, sex trafficking, anger, tough girl, female police officer, one woman army, female detective, misogyny, child trafficking, misogynist, tough cop, police agent, child prostitution, abduction, knocked unconscious, forced into prostitution, evil man, self justice, woman wrapped in a towel","Rani Mukerji, Tahir Raj Bhasin, Jisshu Sengupta",Pradeep Sarkar,6.6,2014-08-22,0.9492
352205,Parched,Drama,2015,"sheep, fire, fight, tradition, pregnancy, fireworks, cave, feminism, rural area, teenage girl, female protagonist, prostitution, motorcycle, campfire, woman director, televison, teenage marriage","Radhika Apte, Tannishtha Chatterjee, Sayani Gupta",Leena Yadav,7.4,2015-11-14,1.8338
413916,Loha,,1987,,"Dharmendra, Shatrughan Sinha, Karan Kapoor",Raj N. Sippy,9.2,1987-01-23,0.9487
739146,Bhoot Police,"Adventure, Horror, Comedy",2021,,"Saif Ali Khan, Arjun Kapoor, Yami Gautam",Pavan Kirpalani,5.161,2021-09-10,1.092
679031,Aankh Micholi,"Comedy, Family",2023,,"Mrunal Thakur, Abhimanyu Dasani, Sharman Joshi",Umesh Shukla,5.1,2023-11-03,1.2235
87167,Woh 7 Din,"Drama, Romance",1983,,"Anil Kapoor, Padmini Kolhapure, Naseeruddin Shah",Bapu,7.0,1983-02-23,0.9482
45533,Pyaar Kiya To Darna Kya,"Comedy, Drama, Romance",1998,,"Dharmendra, Salman Khan, Kajol",Sohail Khan,6.2,1998-03-27,0.9482
547026,FryDay,Comedy,2018,,"Govinda, Sanjay Mishra, Varun Sharma",Abhishek Dogra,6.5,2018-10-12,1.1369
107243,Sanam Teri Kasam,"Drama, Action, Romance, Family",1982,,"Kamal Haasan, Reena Roy, Kader Khan",Narendra Bedi,4.7,1982-05-06,0.9476
307483,Mukti,Drama,1977,,"Shashi Kapoor, Sanjeev Kumar, Vidya Sinha",Raj Tilak,0.0,1977-08-14,1.1004
743382,Serious Men,"Drama, Comedy",2020,"based on novel or book, อัจฉริยะหน้าตาย","Nawazuddin Siddiqui, Nassar, Indira Tiwari",Sudhir Mishra,6.7,2020-10-02,0.9458
706915,Main Zaroor Aaunga,"Drama, Horror, Thriller",2019,,"Arbaaz Khan, Govind Namdeo, Hemant Pandey",Chandrakant Singh,5.95,2019-09-27,0.9457
161406,Chandra Mukhi,,1993,,"Sridevi, Salman Khan, Gulshan Grover",Debaloy Dey,5.5,1993-10-22,1.1283
776303,Kaagaz,"Drama, Comedy",2021,"biography, farmer, death on paper","Pankaj Tripathi, Amar Upadhyay, Monal Gajjar",Satish Kaushik,6.5,2021-01-07,0.9446
20360,Namastey London,"Comedy, Drama, Romance",2007,"london, england","Akshay Kumar, Katrina Kaif, Rishi Kapoor",Vipul Amrutlal Shah,6.111,2007-03-23,0.9441
454776,Fukrey Returns,"Comedy, Drama",2017,,"Pulkit Samrat, Ali Fazal, Varun Sharma",Mrighdeep Singh Lamba,6.5,2017-12-07,1.2942
309698,Deshdrohi,"Action, Crime, Thriller",2008,,"Kamaal Rashid Khan, Gracy Singh, Hrishitaa Bhatt",Jagdish A. Sharma,2.1,2008-11-14,0.9433
693838,Indoo Ki Jawani,Comedy,2020,,"Kiara Advani, Aditya Seal, Mallika Dua",Abir Sengupta,3.5,2020-12-11,1.2459
138155,Aatish,"Action, Crime",1994,,"Sanjay Dutt, Aditya Pancholi, Karisma Kapoor",Sanjay Gupta,6.0,1994-06-17,0.9424
46383,Dus Kahaniyaan,Drama,2007,"anthology, woman director","Arbaaz Khan, Mandira Bedi, Sudhanshu Pandey",Jasmeet Dhodhi,4.3,2007-12-07,0.9424
396488,Traffic,"Thriller, Drama",2016,"based on true story, remake, road movie","Manoj Bajpayee, Jimmy Shergill, Divya Dutta",Rajesh Pillai,6.6,2016-05-06,0.9411
357563,Welcome Back,"Action, Comedy",2015,,"John Abraham, Shruti Haasan, Anil Kapoor",Anees Bazmee,5.0,2015-09-04,1.2625
161415,Chaand Kaa Tukdaa,"Action, Crime, Comedy",1994,,"Salman Khan, Sridevi, Anupam Kher",Saawan Kumar Tak,5.0,1994-08-19,0.9409
21263,Life Partner,"Comedy, Drama, Romance",2009,romcom,"Fardeen Khan, Govinda, Tusshar Kapoor",Rumi Jaffery,4.4,2009-08-14,0.9408
356399,Mohalla Assi,Drama,2018,"romance, family drama","Sunny Deol, Ravi Kishan, Sakshi Tanwar",Dr. Chandraprakash Dwivedi,7.0,2018-11-16,0.9393
20365,Hello,Comedy,2008,,"Sharman Joshi, Sohail Khan, Isha Koppikar",Atul Agnihotri,5.654,2008-10-10,0.9374
26153,God Tussi Great Ho,"Comedy, Drama, Fantasy",2008,,"Amitabh Bachchan, Salman Khan, Priyanka Chopra Jonas",Rumi Jaffery,4.1,2008-08-15,1.2582
1241634,Saiyaara,Romance,2025,,"Ahaan Panday, Aneet Padda",Mohit Suri,0.0,2025-07-18,0.9352
140883,Prahaar,,1991,,"Makrand Deshpande, Madhuri Dixit, Gautam Joglekar",Nana Patekar,6.9,1991-01-01,1.1629
78165,Commando,"Drama, Action, Romance",1988,"martial arts, ninja","Mithun Chakraborty, Mandakini, Hemant Birje",Babbar Subhash,6.1,1988-12-01,0.9345
16537,Mumbai Meri Jaan,Drama,2008,9/11,"Paresh Rawal, Irrfan Khan, Kay Kay Menon",Nishikant Kamat,7.0,2008-08-22,1.1126
1171133,Visfot,"Thriller, Crime",2024,,"Ritesh Deshmukh, Fardeen Khan, Krystle D'Souza",Kookie Gulati,6.0,2024-09-06,0.9342
619099,Zameer,,2005,,"Ajay Devgn, Ameesha Patel, Mahima Chaudhry",,0.0,2005-03-04,0.9322
988988,Judaa Hoke Bhi,"Horror, Thriller",2022,,"Akshay Oberoi, Aindrita Ray, Meherzan Mazda",Vikram Bhatt,4.333,2022-07-15,1.0598
304125,Yeh Desh,"Action, Drama",1984,,"Jeetendra, Kamal Haasan, Zeenat Aman",Rama Rao Tatineni,8.3,1984-02-24,0.9304
20390,No Entry,"Comedy, Romance",2005,,"Anil Kapoor, Salman Khan, Fardeen Khan",Anees Bazmee,5.7,2005-08-26,0.9295
375290,Airlift,"Drama, History, Action",2016,"evacuation, based on true story, iraq war","Akshay Kumar, Nimrat Kaur, Inaamulhaq",Raja Menon,7.1,2016-01-22,0.9292
168489,Bol Radha Bol,"Comedy, Thriller, Romance",1992,,"Rishi Kapoor, Juhi Chawla Mehta, Kader Khan",David Dhawan,5.3,1992-07-03,1.2168
272218,Jab Pyar Kisise Hota Hai,"Comedy, Drama",1961,musical,"Dev Anand, Asha Parekh, Sulochana Latkar",Nasir Hussain,5.5,1961-01-01,1.2493
49496,Aashiq Banaya Aapne,"Drama, Thriller, Romance",2005,,"Emraan Hashmi, Tanushree Dutta, Sonu Sood",Aditya Datt,4.2,2005-09-02,0.928
604198,Bad Boy,"Comedy, Romance",2023,,"Namashi Chakraborty, Amrin Qureshi, Johnny Lever",Rajkumar Santoshi,0.0,2023-04-28,0.9344
507941,Section 375,"Drama, Crime, Thriller",2019,"rape, revenge, courtroom","Akshaye Khanna, Richa Chadha, Meera Chopra",Ajay Bahl,7.435,2019-09-13,1.3659
1407523,Tu Meri Main Tera Main Tera Tu Meri,"Romance, Comedy",2026,,"Kartik Aaryan, Ananya Panday",Sameer Vidwans,0.0,2026-02-13,1.801
559082,Lovefucked,"Romance, Drama",2018,,"Rohit Kokate, Khushboo Upadhyay, Himanshu Kohli",Aadish Keluskar,4.8,2018-10-26,0.925
136627,Devdas,"Music, Drama, Romance",1955,,"Dilip Kumar, Vyjayanthimala, Suchitra Sen",Bimal Roy,5.7,1955-12-30,0.8677
84533,Ek Main Aur Ekk Tu,"Drama, Comedy, Romance",2012,"wedding, las vegas, accidental marriage","Imran Khan, Kareena Kapoor Khan, Boman Irani",Shakun Batra,5.579,2012-02-10,0.9227
166260,Doli Saja Ke Rakhna,Romance,1998,,"Akshaye Khanna, Jyothika, Anupam Kher",Priyadarshan,7.3,1998-11-27,0.9221
517975,Manto,"Drama, History",2018,biography,"Nawazuddin Siddiqui, Rasika Dugal, Tahir Raj Bhasin",Nandita Das,7.4,2018-05-24,0.9216
524288,Period. End of Sentence.,Documentary,2018,short film,"Arunachalam Muruganatham, Ajeya, Anita",Rayka Zehtabchi,7.827,2018-04-05,0.9212
33147,Jumbo,,2008,,"Akshay Kumar, Lara Dutta, Rajpal Yadav",Kompin Kemgumnird,8.0,2008-12-25,0.9211
20832,Krazzy 4,"Comedy, Crime",2008,"kidnapping, mental institution, police corruption, doctor, psychiatrist, mental patient, mental illness, mental hospital","Arshad Warsi, Irrfan Khan, Suresh Menon",Jaideep Sen,4.8,2008-04-11,0.9207
85043,Tere Naal Love Ho Gaya,"Drama, Comedy, Romance",2012,,"Ritesh Deshmukh, Genelia D'Souza, Om Puri",Mandeep Kumar,6.3,2012-02-24,1.0626
19672,Rock On!!,Drama,2008,,"Farhan Akhtar, Arjun Rampal, Purab Kohli",Abhishek Kapoor,6.8,2008-08-29,0.9193
479491,Gali Guleiyan,"Thriller, Drama",2018,,"Manoj Bajpayee, Shahana Goswami, Ranvir Shorey",Dipesh Jain,6.8,2018-03-15,1.4142
283827,Singh Is Bliing,"Action, Comedy",2015,"gangster, redemption, misunderstanding, india, punjab, gangster comedy","Akshay Kumar, Amy Jackson, Rati Agnihotri",Prabhu Deva,5.34,2015-10-02,1.384
465651,Fanney Khan,"Comedy, Drama, Music",2018,"life's dream, following one's dream","Anil Kapoor, Aishwarya Rai Bachchan, Rajkummar Rao",Atul Manjrekar,5.4,2018-06-15,1.4783
538834,The Don,"Action, Drama",1995,,"Mithun Chakraborty, Sonali Bendre, Jugal Hansraj",Farogh Siddique,5.0,1995-04-28,0.9164
170991,Maya Memsaab,"Drama, Mystery, Romance",1993,based on novel or book,"Deepa Sahi, Farooq Shaikh, Raj Babbar",Ketan Mehta,5.6,1993-07-02,0.9158
455470,Meri Pyaari Bindu,"Drama, Romance",2017,writer's block,"Ayushmann Khurrana, Parineeti Chopra, Kamalika Banerjee",Akshay Roy,6.1,2017-05-11,1.328
616880,Bhoot: Part One - The Haunted Ship,"Horror, Thriller",2020,haunted ship,"Vicky Kaushal, Bhumi Pednekar, Ashutosh Rana",Bhanu Pratap Singh,5.5,2020-02-21,1.1135
276387,Shikhar,Drama,2005,,"Ajay Devgn, Bipasha Basu, Shahid Kapoor",John Mathew Matthan,4.6,2005-01-01,1.3097
218263,Gharwali Baharwali,"Comedy, Romance",1998,,"Anil Kapoor, Raveena Tandon, Rambha",David Dhawan,5.3,1998-09-01,0.9137
280272,Nagin,"Music, Fantasy, Horror, Thriller",1976,snake woman,"Rekha, Jeetendra, Reena Roy",Rajkumar Kohli,6.4,1976-01-19,0.9136
377213,Te3n,"Mystery, Thriller, Crime",2016,based on movie,"Amitabh Bachchan, Nawazuddin Siddiqui, Vidya Balan",Ribhu Dasgupta,6.9,2016-06-10,1.1961
317781,Pyare Mohan,Comedy,2006,deaf-mute,"Fardeen Khan, Vivek Oberoi, Esha Deol",Indra Kumar,4.5,2006-04-21,0.9129
1229078,Kakuda,"Comedy, Horror",2024,,"Ritesh Deshmukh, Sonakshi Sinha, Aasif Khan",Aditya Sarpotdar,4.0,2024-07-12,1.2984
309386,Chor Machaaye Shor,Comedy,2002,,"Bobby Deol, Shilpa Shetty Kundra, Bipasha Basu",David Dhawan,3.7,2002-08-23,0.9113
82698,Ladies VS. Ricky Bahl,"Comedy, Drama, Romance",2011,"con man, romcom, con artist","Ranveer Singh, Anushka Sharma, Parineeti Chopra",Maneesh Sharma,5.946,2011-12-08,0.9111
46417,Shakalaka Boom Boom,"Drama, Romance",2007,,"Bobby Deol, Celina Jaitly, Kangana Ranaut",Suneel Darshan,4.3,2007-04-06,0.9108
190940,Bombay Talkies,"Drama, Romance",2013,"anthology, woman director","Rani Mukerji, Randeep Hooda, Saqib Saleem",Zoya Akhtar,6.4,2013-05-03,0.91
316200,Supari,"Action, Crime, Drama",2003,,"Uday Chopra, Rahul Dev, Nandita Das",Padam Kumar,3.0,2003-06-20,0.9095
125297,Kishen Kanhaiya,"Drama, Family",1990,,"Anil Kapoor, Amrish Puri, Madhuri Dixit",Rakesh Roshan,6.5,1990-03-09,0.9085
40779,Milenge Milenge,"Drama, Romance",2010,,"Shahid Kapoor, Kareena Kapoor Khan, Aarti Chabria",Satish Kaushik,4.0,2010-07-09,0.9071
799713,Dasvi,"Drama, Comedy",2022,right to education,"Abhishek Bachchan, Yami Gautam, Nimrat Kaur",Tushar Jalota,5.6,2022-04-07,0.907
768466,Janhit Mein Jaari,"Comedy, Drama, Romance",2022,"condom, social comedy, condom seller","Nushrratt Bharuccha, Anud Singh Dhaka, Paritosh Tripathi",Jai Basantu Singh,6.1,2022-06-10,0.9068
462655,Sone Pe Suhaaga,Romance,1988,,"Jeetendra, Dharmendra, Nutan",K. Bapaiah,4.0,1988-08-26,1.2189
232818,Palay Khan,,1986,"british empire, revenge, british raj","Jackie Shroff, Poonam Dhillon, Farha Naaz",,9.0,1986-01-02,0.905
471892,Shubh Mangal Saavdhan,"Romance, Comedy",2017,erectile dysfunction,"Ayushmann Khurrana, Bhumi Pednekar, Seema Pahwa",R. S. Prasanna,6.5,2017-08-31,1.2134
1413147,Zameer,"Drama, Thriller",2025,,"Jackie Shroff, Anuja Sathe, Chinmay Patwardhan",Nath Purandare,0.0,2025-01-04,0.9036
798159,Hum Do Hamare Do,"Comedy, Drama, Family",2021,,"Rajkummar Rao, Kriti Sanon, Paresh Rawal",Abhishek Jain,5.0,2021-10-29,0.9025
191562,Go Goa Gone,"Comedy, Horror",2013,"goa, zombie, zombie apocalypse","Kunal Khemu, Anand Tiwari, Vir Das",Krishna D.K.,5.769,2013-05-10,0.9017
71833,Veergati,Action,1995,,"Salman Khan, Farida Jalal, Divya Dutta",K.K. Singh,5.4,1995-09-29,0.9011
16566,Ab Tak Chhappan,"Crime, Drama",2004,"dirty cop, police department","Nana Patekar, Yashpal Sharma, Prasad Purandhare",Shimit Amin,7.3,2004-02-27,1.4838
982159,Fairy Folk,"Comedy, Fantasy",2024,excited,"Mukul Chadda, Rasika Dugal, Nikhil Desai",Karan Gour,10.0,2024-03-01,0.917
55376,Karzzzz,"Action, Romance, Thriller",2008,musical,"Himesh Reshammiya, Urmila Matondkar, Shweta Kumar",Satish Kaushik,3.3,2008-10-17,0.8999
336735,Lakeer,"Action, Drama, Romance, Action, Drama, Romance",2004,,"Sunny Deol, Suniel Shetty, Sohail Khan",Ahmed Khan,6.2,2004-05-14,0.8995
110865,Dahleez,"Drama, Action, Romance",1986,"love triangle, ski resort","Jackie Shroff, Raj Babbar, Meenakshi Sheshadri",Ravi Chopra,1.0,1986-10-06,1.4349
83648,Mere Apne,"Music, Drama, Family",1971,musical,"Meena Kumari, Vinod Khanna, Shatrughan Sinha",Gulzar,5.6,1971-09-10,0.8985
308230,Nazrana,,1961,,"Raj Kapoor, Vyjayanthimala, Usha Kiran",C. V. Sridhar,0.0,1961-01-01,0.8537
939423,Afwaah,"Thriller, Drama",2023,,"Nawazuddin Siddiqui, Bhumi Pednekar, Sumeet Vyas",Sudhir Mishra,5.7,2023-05-05,0.8971
504404,Rajput,"Action, Romance",1982,,"Rajesh Khanna, Dharmendra, Hema Malini",Vijay Anand,7.5,1982-04-16,0.8968
